Province_Code,FOOD_2021,NFOOD_2021,TOTEX_2021,BREAD_2021,MEAT_2021,FISH_2021,MILK_2021,OIL_2021,FRUIT_2021,VEG_2021,SUGAR_2021,FOOD_NEC_2021,COFFEE_2021,MINERAL_2021,FOOD_OUTSIDE_2021,ALCOHOL_2021,TOBACCO_2021,OTHER_VEG_2021,CLOTH_2021,FURNISHING_2021,HEALTH_2021,HOUSING_WATER_2021,TRANSPORT_2021,COMMUNICATION_2021,RECREATION_2021,EDUCATION_2021,MISCELLANEOUS_2021,DURABLE_2021,OCCASION_2021,OTHER_EXPENDITURE_2021,FOOD_ACCOM_SRVC_2021,WAGES_2021,CASH_ABROAD_2021,CASH_DOMESTIC_2021,NET_RECEIPT_2021,REGFT_2021,EAINC_2021,OTHER_INC_2021,TOINC_2021,W_PROV_N_2021,Region_Code_2021,W_REGN_N,FOOD_2018,NFOOD_2018,TOTEX_2018,BREAD_2018,MEAT_2018,FISH_2018,MILK_2018,OIL_2018,FRUIT_2018,VEG_2018,SUGAR_2018,FOOD_NEC_2018,COFFEE_2018,MINERAL_2018,FOOD_OUTSIDE_2018,ALCOHOL_2018,TOBACCO_2018,OTHER_VEG_2018,CLOTH_2018,FURNISHING_2018,HEALTH_2018,HOUSING_WATER_2018,TRANSPORT_2018,COMMUNICATION_2018,RECREATION_2018,EDUCATION_2018,MISCELLANEOUS_2018,DURABLE_2018,OCCASION_2018,OTHER_EXPENDITURE_2018,FOOD_ACCOM_SRVC_2018,WAGES_2018,CASH_ABROAD_2018,CASH_DOMESTIC_2018,NET_RECEIPT_2018,REGFT_2018,EAINC_2018,OTHER_INC_2018,TOINC_2018,W_PROV_N_2018,Region_Code_2018,WAGES_2021_SHARE,CASH_ABROAD_2021_SHARE,CASH_DOMESTIC_2021_SHARE,NET_RECEIPT_2021_SHARE,REGFT_2021_SHARE,EAINC_2021_SHARE,OTHER_INC_2021_SHARE,WAGES_2018_SHARE,CASH_ABROAD_2018_SHARE,CASH_DOMESTIC_2018_SHARE,NET_RECEIPT_2018_SHARE,REGFT_2018_SHARE,EAINC_2018_SHARE,OTHER_INC_2018_SHARE,BREAD_2021_SHARE,MEAT_2021_SHARE,FISH_2021_SHARE,MILK_2021_SHARE,OIL_2021_SHARE,FRUIT_2021_SHARE,VEG_2021_SHARE,SUGAR_2021_SHARE,FOOD_NEC_2021_SHARE,COFFEE_2021_SHARE,MINERAL_2021_SHARE,FOOD_OUTSIDE_2021_SHARE,BREAD_2018_SHARE,MEAT_2018_SHARE,FISH_2018_SHARE,MILK_2018_SHARE,OIL_2018_SHARE,FRUIT_2018_SHARE,VEG_2018_SHARE,SUGAR_2018_SHARE,FOOD_NEC_2018_SHARE,COFFEE_2018_SHARE,MINERAL_2018_SHARE,FOOD_OUTSIDE_2018_SHARE,ALCOHOL_2021_SHARE,TOBACCO_2021_SHARE,OTHER_VEG_2021_SHARE,CLOTH_2021_SHARE,FURNISHING_2021_SHARE,HEALTH_2021_SHARE,HOUSING_WATER_2021_SHARE,TRANSPORT_2021_SHARE,COMMUNICATION_2021_SHARE,RECREATION_2021_SHARE,EDUCATION_2021_SHARE,MISCELLANEOUS_2021_SHARE,DURABLE_2021_SHARE,OCCASION_2021_SHARE,OTHER_EXPENDITURE_2021_SHARE,FOOD_ACCOM_SRVC_2021_SHARE,ALCOHOL_2018_SHARE,TOBACCO_2018_SHARE,OTHER_VEG_2018_SHARE,CLOTH_2018_SHARE,FURNISHING_2018_SHARE,HEALTH_2018_SHARE,HOUSING_WATER_2018_SHARE,TRANSPORT_2018_SHARE,COMMUNICATION_2018_SHARE,RECREATION_2018_SHARE,EDUCATION_2018_SHARE,MISCELLANEOUS_2018_SHARE,DURABLE_2018_SHARE,OCCASION_2018_SHARE,OTHER_EXPENDITURE_2018_SHARE,FOOD_ACCOM_SRVC_2018_SHARE
1400100000,129627134,146418645,275963482,41751677,27027039,16844375,6717153,2366726,4663787,12488270,2657108,5002960,3290304,4573959,2243776,2178685,2404558,8250,5100954,4005932,6329593,62472480,12398478,7462452,726512,4002441,20107896,9152801,6031353,3954960,81300,170591368,44732110,24600651,13977624,16050505,68552330,60865566,399370154,Abra,1400000000,Cordillera Administrative Region,104705512,123880211,228585720,37794615,15314455,11720313,4438295,1470752,3254738,10161228,2281318,3267664,2690777,2889629,9421728,1368237,2542228,46281,7519525,4915503,6184087,45197004,13735026,3818334,1642294,5113948,18037560,5762184,4245264,3479006,273730,139239802,43963400,23198448,10530079,8190060,62256894,34278806,321657489,Abra,1400000000,0.42715101840083924,0.11200664233912683,0.061598621613572054,0.034999170218413464,0.04018954556128398,0.1716511094116462,0.1524038924551182,0.4328822016017168,0.13667768201722175,0.07212158520580877,0.03273693092841373,0.025462052898137248,0.19355027048662934,0.10656927686207238,0.3220905663161541,0.20849831486670067,0.12994482312630626,0.051819035048634186,0.01825795207352189,0.035978478086231544,0.09633993759362142,0.020498084914845068,0.03859500588819622,0.025382833813173713,0.03528550588798793,0.01730946238462697,0.3609610829275158,0.14626216621719018,0.11193596952183377,0.04238836060512268,0.014046557548947375,0.031084686353474878,0.09704577921361007,0.021787945605003106,0.03120813735192852,0.02569852292016871,0.027597677952236173,0.08998311378296875,0.014879833097758827,0.016422484991580135,5.634528307511656e-05,0.03483814510098765,0.02735943909329307,0.04322941931336682,0.4266702509096434,0.0846782730437097,0.050966541863572086,0.004961881733026556,0.027335596501388195,0.13733152632303078,0.06251117130608605,0.04119252025587315,0.027011314030395514,0.0005552571532129668,0.011044839114780002,0.020521663464070142,0.0003735947785881637,0.060699969263048804,0.0396794852084971,0.049919893985327486,0.36484442216521573,0.11087344693011542,0.030822792189141492,0.013257113357677442,0.041281395621775296,0.1456048537082327,0.046514160360931256,0.03426910533757486,0.028083629918906096,0.0022096345961180193
1401100000,259749236,496361695,755957206,60358423,53844609,29534249,21004114,5679863,18446634,22756559,6340585,9108948,8423198,8039317,16212737,2615815,4990533,1178365,11933507,10080381,26735643,224207124,49997172,31389918,4132607,24023195,53714538,24580573,11938654,14567270,276400,536195114,61130985,31106286,5306930,32734574,177360168,203327011,1047161068,Benguet,1400000000,Cordillera Administrative Region,187407624,476735563,664143170,47628020,30885779,19565771,13934975,4294382,9688552,16867167,5234253,4728694,6270145,4826993,23482893,2042681,3246859,1185086,21355969,13231799,26267226,191296704,54230190,21119328,7081649,40649927,47328444,17768263,12963889,15961305,1006244,431754915,86849193,35051357,6135482,32017695,246157091,166168295,1004134028,Benguet,1400000000,0.5120464562572908,0.05837782445135747,0.02970534997009648,0.0050679214135947994,0.03126030464684923,0.16937238541416055,0.19416975784665058,0.42997737648623935,0.08649163416260602,0.03490705027675847,0.006110222170461093,0.0318858778880064,0.24514366024452663,0.165484178771402,0.23237189810252223,0.2072945808394986,0.11370292923594971,0.08086304438639427,0.021866716866878484,0.07101708664890934,0.08760972448057557,0.024410408660451268,0.035068237890794024,0.032428191627096835,0.03095030085093301,0.06241688040999666,0.2541413149765988,0.1648053496478884,0.10440221471459453,0.07435650003225056,0.022914660078076653,0.0516977473659236,0.09000256574407026,0.027929776218709224,0.025232132498515643,0.03345725678694907,0.025756652248043015,0.12530382968838025,0.0052699775714965275,0.010054226686448882,0.0023740047063865394,0.02404195795165056,0.020308539320303513,0.05386322770132373,0.4517011007467045,0.1007272972585042,0.06324000888102374,0.00832579758194274,0.048398567500258054,0.10821652545126392,0.049521494602841984,0.024052327406126697,0.029348094638930587,0.0005568519947938367,0.00428472545061632,0.0068106079176644095,0.0024858351085505236,0.04479625741702849,0.027755007234482317,0.055098104774700854,0.40126375887758137,0.1137531877394261,0.044299879512030446,0.014854459263405109,0.08526724279640116,0.09927609281374294,0.03727068920176194,0.02719303950899086,0.033480416060339094,0.0021106963232780684
1402700000,128187595,191854272,319934208,36308353,25506481,15276337,8265946,3128509,9400013,14462328,3182680,3844026,2809984,3073977,2928961,1800191,1332684,3554017,7307583,4319510,10218151,58360722,22317462,10881492,1405241,6043958,19205724,24162045,14521317,6419175,5000,231082875,20983267,30980122,20706289,17287457,118972291,60079845,500092146,Ifugao,1400000000,Cordillera Administrative Region,107724997,151472162,259197155,39749497,15600428,10569238,5350839,2003352,5367556,12128173,2100333,2229169,2351772,1844967,8429673,1079459,618027,4035130,10672316,5200654,7643880,43982088,18609198,3928692,1805322,8898642,19716504,8999454,8541442,6954319,787035,180988291,29766205,18333450,15123633,14813592,149218970,40152445,448396586,Ifugao,1400000000,0.46208059224349424,0.04195880132858555,0.061948827326714306,0.041404947399433865,0.03456854329401926,0.23790073879704562,0.12013754961070715,0.40363440902736936,0.06638365663203333,0.04088668507391356,0.0337282518917305,0.033036808179444974,0.3327834659294217,0.08954672326608659,0.28324388955109114,0.1989777637999995,0.11917172640613158,0.0644831974576011,0.024405707900206724,0.07333012995524255,0.11282158776752149,0.02482829949341042,0.029987503861040533,0.021920873076681092,0.023980300121864365,0.022849020609209496,0.3689904674585417,0.1448171588252632,0.09811314267198355,0.0496712847436886,0.01859690931344375,0.04982646692484939,0.11258457496174264,0.019497173901058453,0.020693145157386267,0.021831256119691514,0.0171266377477829,0.07825178217456807,0.009383116577148723,0.00694633476808898,0.018524565353436592,0.038089237856533106,0.02251453644983209,0.053259960768556665,0.3041929762189502,0.11632507197963254,0.05671748607192859,0.007324522854513242,0.03150285858633369,0.10010579279673272,0.1259395725105355,0.07568930755943762,0.033458598201034584,2.6061447305171293e-05,0.007126451393755112,0.004080135860211727,0.026639416422933212,0.070457276499427,0.03433405802975203,0.0504639261701434,0.2903641660571267,0.12285556470765896,0.025936726248087752,0.011918506847482642,0.058747705733545943,0.13016585846315443,0.059413253770022774,0.056389516642668634,0.04591153191567966,0.005195905238350001
1403200000,177041426,247981042,424810851,48096124,32131823,22121321,11472624,3711425,10150795,17899964,5468313,6221086,4730327,5582454,9455170,4141304,3319484,1265398,10169791,7847335,14464291,81929544,30394356,14316186,1001827,9467858,37465806,16036618,10093699,6048295,19250,280843384,25314423,31571644,40854230,24925770,113098068,89718112,606325631,Kalinga,1400000000,Cordillera Administrative Region,150671787,169044087,319715873,53422083,21052707,16284236,9995182,2460509,4075061,12201204,3405869,3119530,3440265,3314733,17900408,2656161,2779453,1404747,8911720,5199506,10064406,57653772,22066650,3837894,1919412,9533267,20290728,10208981,7381935,4321580,813875,222467739,21186340,27515426,12117638,8230394,155023793,49135812,495677142,Kalinga,1400000000,0.46318903513415877,0.04175054080799695,0.05207044265624984,0.06738001481583417,0.04110954366037678,0.18653024417501493,0.14797017875036855,0.44881581204727006,0.04274221706999755,0.0555107824600877,0.024446634660429834,0.016604344446450186,0.3127515470543929,0.09912866226137174,0.2716659320175155,0.1814932455413006,0.12494997074865405,0.06480191816801115,0.02096359639579496,0.05733570514733653,0.10110607672127539,0.03088719472921552,0.03513915438073799,0.026718757902458378,0.03153190824389315,0.05340654000380679,0.3545592978199694,0.13972560768792103,0.10807753942680723,0.0663374490939037,0.01633025697106785,0.0270459459009403,0.08097869045649535,0.022604557016370954,0.020704141512571297,0.022832841293639133,0.021999692616640965,0.11880398020367276,0.016700083065220767,0.013386039405383255,0.005102801366565756,0.041010356751384244,0.03164489888706896,0.05832821284781923,0.3303863204188004,0.1225672565727827,0.057730969611781854,0.004039933826876976,0.03817976537093509,0.1510833477342998,0.06466872576493166,0.040703510714339204,0.02439015075999237,7.762690181776073e-05,0.01571282999091237,0.016442178187516254,0.00830994461225964,0.05271831838755768,0.03075828378427694,0.05953716677472427,0.341057608243937,0.1305378401079477,0.022703509292223867,0.011354505407811159,0.05639515211200496,0.12003216651996824,0.06039241703852084,0.04366869691218481,0.02556481020244145,0.004814572425712826
1404400000,115187813,167695833,282760977,33749401,19680103,12564407,8585515,3084684,8301128,11517377,3075910,2933102,3672542,4365417,3658227,1285823,1065279,1189363,6096690,3749972,7937144,48501858,13611024,9282564,1272519,5655882,27401742,14086587,10508106,16026880,24400,202062711,15171500,23666851,16914972,21457633,89455810,50608097,419337574,Mountain Province,1400000000,Cordillera Administrative Region,90344476,122918860,213263289,31803070,13668761,9032070,6511589,2431456,4963748,9132416,2435022,1802778,2849508,1531734,4182324,980983,1579681,1226051,9083078,4223056,6193513,31280790,8080944,3117054,2026306,9195535,16074120,5660770,10956364,12198145,1042470,156960906,16496349,20104716,7534948,11849489,81128403,37358530,331433341,Mountain Province,1400000000,0.48186168740509766,0.03617968181406038,0.056438660562289605,0.040337363138367374,0.051170308435084334,0.21332648335491158,0.1206858152901891,0.47358212522137294,0.04977275053326636,0.060659908080883146,0.02273442972654945,0.03575225402564433,0.24478045194614262,0.11271808046614115,0.29299454621992,0.1708523018837071,0.10907757229490936,0.07453492497509263,0.026779603845764482,0.07206602663773119,0.09998780860610662,0.026703432593168513,0.02546364865873441,0.03188307776969426,0.0378982540453303,0.03175880246984115,0.35202008366289045,0.15129603496731775,0.0999736829510196,0.07207512056409514,0.02691316733078401,0.05494246266921732,0.10108438727343994,0.026952638476756455,0.01995449063205591,0.03154047846821315,0.016954373613279908,0.04629307939093033,0.007667590643113953,0.006352447648475559,0.0070923825519266185,0.03635564397118919,0.022361748249284167,0.047330597654146836,0.28922518307297473,0.0811649505924217,0.05535357578026402,0.007588256531096989,0.03372702767158204,0.16340144838303763,0.0840008171222716,0.06266170012703894,0.09557112847282258,0.0001455015283534207,0.007980736235269348,0.012851412712418582,0.009974474218195646,0.07389490921084038,0.034356452703840565,0.05038700326377905,0.25448324203462347,0.06574210011384746,0.025358630888701703,0.01648490719813054,0.0748097972922951,0.1307701682231677,0.046052900262823784,0.08913493014822949,0.09923737496426505,0.00848096052957211
1408100000,56910343,79810945,136625541,20150561,8836282,7284720,3055691,1508529,2848979,5095709,1447376,2476298,1499727,1950838,755633,1632673,1305022,485922,3759870,2926460,10449830,22878786,8360010,3741486,670241,1748818,11509854,3356982,3754464,3216027,14500,91290271,11722300,11942434,9991190,14925275,63100448,22747930,225719848,Apayao,1400000000,Cordillera Administrative Region,47508027,67412762,114920786,19856633,6182588,5394616,2537870,737067,1554003,4737753,1290812,1641808,1101162,1387125,1086590,943642,669546,339983,4737039,2583418,2873566,18319554,8151690,1507692,858364,11013960,8249232,3290093,2698262,1005021,171700,86604407,11599600,8354789,8044660,3826839,47545738,13714879,179690912,Apayao,1400000000,0.40444060107642815,0.05193296072040594,0.05290821390239462,0.04426367503136011,0.06612300660418662,0.2795520578234662,0.10077948484175836,0.48196320023129496,0.06455306988480308,0.04649533416581469,0.044769431633804604,0.02129678656202713,0.26459734368758725,0.07632483383466827,0.35407555002787455,0.1552667148746582,0.12800344570054692,0.05369306946542213,0.026507114884196006,0.05006082989167716,0.08953924245369599,0.025432565043580917,0.04351226630280545,0.026352450555428914,0.03427914676247866,0.013277604037635128,0.41796374747366377,0.13013775545761982,0.11355167412024919,0.053419814718889506,0.015514578199595617,0.03271032493098482,0.09972531589240698,0.027170397962432747,0.03455853891806536,0.023178440982194442,0.029197697475418206,0.02287171386847953,0.02045675564924084,0.016351416462992638,0.006088413061642109,0.047109704063772205,0.03666740194593611,0.13093229255711733,0.28666226167350856,0.10474766336872718,0.04687935971689096,0.00839785821355705,0.02191200718147116,0.14421397967409105,0.042061674623699793,0.047041968993099884,0.04029556347190225,0.00018167934235085176,0.013997972668735929,0.009932036310869446,0.005043303224988764,0.07026917247508714,0.03832238768083705,0.042626439189659665,0.2717520163318631,0.12092205923857563,0.02236508274204816,0.012732959969805124,0.16338093371697188,0.12236899594768125,0.04880519507567425,0.040025982023997174,0.014908467924812218,0.0025469954783932454
1600200000,280999481,389412335,670345694,81767330,47963998,41833647,21562373,4038830,12322949,17557185,4564252,12080308,7272034,11618715,18417860,2857517,5925965,900,12644843,14601264,25342437,126097338,46070988,21034836,2939244,13130515,50796198,28004974,21230034,18497482,237800,433209229,67305968,53548353,9319366,19654514,139293356,114349619,836680405,Agusan del Norte,1600000000,Region XIII - Caraga,253386772,305893934,559280700,79923237,35216430,33978694,20654673,3284935,6902317,13543540,4073729,4950683,8621041,7731330,34506163,2598883,6327010,3752,14942852,12837168,15451889,93669540,37697628,10313928,3779817,17103707,35616414,23012787,20662353,11076626,799580,358399371,63576700,39427464,7067747,13410359,141363400,85321402,708566443,Agusan del Norte,1600000000,0.5177714530077945,0.08044405916259029,0.0640009646216108,0.011138501564405587,0.023491065265237088,0.16648334915887028,0.13667060721949142,0.5058091228291487,0.0897258127703911,0.055643989903145896,0.009974713126514798,0.01892604304435004,0.1995062021304331,0.12041411619601636,0.2909874769484005,0.1706906996031071,0.14887446357952525,0.0767345652143749,0.014373087044954365,0.0438539920292593,0.0624812008104741,0.016242919679983325,0.04299049933120695,0.025879172353346802,0.04134781658191034,0.06554410682345709,0.31541992649876766,0.13898290633735214,0.13409813674093451,0.08151440912629804,0.01296411400670908,0.027240242043890122,0.05345006723555403,0.016077117869436372,0.019538048339792575,0.0340232480644254,0.03051197163520438,0.13617981210163568,0.007338023845598008,0.015217712607896717,2.311174863015061e-06,0.032471603653746614,0.03749563813894082,0.06507867040215867,0.3238144420874598,0.11830901042207613,0.05401687134538252,0.007547896498964266,0.03371879578493578,0.1304432177270399,0.07191599105354482,0.05451813435750565,0.047501017141637285,0.0006106637582499794,0.00849602659986059,0.020683672661518028,1.2265689452998436e-05,0.048849782029348775,0.04196607573133503,0.050513878447815186,0.30621574862612344,0.12323757946765954,0.03371733419205364,0.012356626202335873,0.05591384822949774,0.11643386821786404,0.07523126300373122,0.06754744276818513,0.036210675560503267,0.0026139125727154826
1600300000,137724107,154603306,292297764,40035076,22711162,22489002,9437440,1795330,7580209,10863116,2583447,5662329,3028882,5183023,6355091,1548619,2693851,23690,7021672,5909809,9564081,42626154,18347592,7264164,1389329,2621138,23688534,12635677,11265989,7888347,114660,150978438,15235594,25681490,12037676,8540213,77464761,37644502,327582674,Agusan del Sur,1600000000,Region XIII - Caraga,108652811,138641460,247294271,36988250,12684631,16094690,8132326,1209217,4063214,7120780,1921479,2333351,3276463,2905443,11922967,1233630,2738666,45919,9384198,5954467,6726303,36929310,13696656,2680680,2341749,7225113,17066424,12021039,11165552,8528240,903514,144410912,12557342,22044987,9133415,7647570,95444351,35699680,326938257,Agusan del Sur,1600000000,0.46088651807024444,0.04650915695254383,0.07839697285089016,0.03674698619744462,0.02607040505445047,0.23647392596838013,0.11491603490604635,0.4417069856709978,0.03840890972878711,0.0674285940173713,0.027936207539027775,0.023391480918062153,0.29193387117127745,0.1091939509544764,0.2906904017900076,0.16490331645425008,0.16329023647254434,0.06852424172915494,0.013035698971713064,0.05503908622184786,0.07887592257178332,0.01875813215474325,0.041113564816942325,0.021992388013813733,0.03763337525216264,0.04614363555103683,0.3404260751247384,0.11674461878395397,0.14812953159582773,0.07484689926706084,0.01112918284277063,0.037396308136013155,0.06553700667716733,0.017684576977948598,0.021475293446388606,0.03015534499148853,0.026740615113952274,0.10973454704268995,0.010016726291739195,0.017424278106963637,0.00015323087592965186,0.045417347026201364,0.038225631475176866,0.061862072988271025,0.27571308209929224,0.11867528887124833,0.046985825775290986,0.008986411972328716,0.016953958280814512,0.15322139359684844,0.08172966883386051,0.07287029812932978,0.05102314564993843,0.0007416400267663099,0.008897987658237298,0.019753585976373878,0.00033120684101278216,0.06768680883770266,0.04294867494903761,0.04851581193677562,0.2663655590470556,0.09879191981965568,0.019335341679177356,0.01689068334969929,0.05211365344825422,0.12309754960745509,0.08670594640304567,0.08053544733299837,0.061512912515491396,0.006516910598027459
1606700000,69462839,86431894,155875546,21348646,10937217,11884874,5210607,950157,3399129,4767005,1158853,2980781,1720908,2286485,2818177,616955,1090521,3000,2142887,3321236,4446502,39594996,9261012,4838970,341623,1557561,10998378,2500328,3322178,2310097,85650,113222156,10071134,12126683,2793879,3421464,37809379,29354079,208798774,Surigao del Norte,1600000000,Region XIII - Caraga,128069586,143749687,271819272,41394805,16267154,22647880,10241656,1559350,4852544,8015201,1876508,2963488,4494182,4201002,9555816,1381460,2851799,260,7226935,5020635,5818102,50903688,14129424,3707850,2139599,6013703,15038196,12796843,12653202,3478011,589980,168561696,17656668,19062858,4635233,6142686,71609386,44095809,331764336,Surigao del Norte,1600000000,0.542254888910411,0.04823368359432992,0.05807832473192587,0.013380725118625456,0.016386418054351218,0.18108046458165505,0.14058549500870154,0.508076600493912,0.05322051252669907,0.05745903320964554,0.013971462562510034,0.018515208940360607,0.21584413461487917,0.13291304765199355,0.3073390939290575,0.1574542180747896,0.17109686518859385,0.07501287127063724,0.013678637580591832,0.04893449575246989,0.06862669405147694,0.01668306416327153,0.04291187983261093,0.02477451288738717,0.03291666498111314,0.04057100228800035,0.32322119788846665,0.1270180884320185,0.17684042486090334,0.07996946285123464,0.012175802614057018,0.037889901510261774,0.06258473420847945,0.014652253189918175,0.023139670335156702,0.03509171959062943,0.032802495355923146,0.07461424916295115,0.007138047906250903,0.01261711330773337,3.470940946868525e-05,0.024792780776040843,0.038426046755379445,0.05144515287377597,0.45810630969165156,0.10714808586746925,0.05598593037889463,0.00395251086364022,0.01802067417381829,0.1272490684977932,0.028928302786006287,0.03843694550995261,0.026727367561793797,0.000990953640330964,0.009610177446855937,0.019838644935623408,1.8086995904206733e-06,0.05027443990191088,0.03492623256981422,0.04047384117086808,0.3541133832173144,0.0982918592372309,0.025793795293620362,0.01488419936524801,0.04183454674235221,0.10461376517640696,0.08902171035683716,0.08802246644196171,0.024194911812225373,0.004104217632139957
1606800000,122860352,164159358,286952599,41841721,17520800,21021118,9111602,1599008,5485308,7483041,2072715,5104024,3279530,5617340,2724145,1392854,2248254,44731,4964280,7270859,5875016,53003100,16572228,8290542,775788,3845762,23056944,15589083,12376891,8773126,79900,187921439,15556200,23529921,6286621,9025160,89309774,46239272,377868387,Surigao del Sur,1600000000,Region XIII - Caraga,109818357,142276136,252094491,41321516,11835624,16697806,7557519,1196202,3450330,6398018,1805542,2628671,3891779,3414959,9620391,1360773,2725356,25,7510824,5638274,6732245,39528696,15178380,3030450,2423894,6384750,16449444,18061302,12115900,4361623,774200,148836483,27753814,28227980,5767294,7301457,93137373,39897157,350921558,Surigao del Sur,1600000000,0.4973198220998572,0.041168302338030725,0.06227014963281382,0.016637065222394484,0.023884400787409613,0.23635153686460678,0.12236872305488736,0.4241303493813851,0.07908836994277793,0.08043957219635962,0.016434709890351052,0.020806521667158448,0.26540795478857415,0.1136925221333937,0.34056325184547737,0.14260743775176551,0.1710976540259302,0.07416226513822784,0.01301484143558371,0.04464668960088931,0.060906882311390416,0.01687049537347899,0.04154329624580597,0.026693151587259004,0.04572134059977299,0.022172694084418708,0.37627148255368636,0.10777454993248534,0.15204931539815333,0.06881835793627836,0.010892550505012564,0.03141851776201678,0.0582600047458368,0.01644116748168068,0.023936535491966976,0.035438328402600305,0.03109643135527879,0.08760275843500372,0.008484767587845951,0.013695557946809222,0.0002724852274336989,0.030240615341587777,0.04429146829387576,0.035788492788818044,0.3228758972120249,0.10095207609181805,0.05050301183560915,0.0047258225754026155,0.023427004386798345,0.14045464285989714,0.09496310895660301,0.07539558603780602,0.05344274068128361,0.0004867221763866791,0.009564309505847137,0.019155397922811172,1.75714639874673e-07,0.052790469372882044,0.03962909141698928,0.04731816022892272,0.2778308232942171,0.10668254302323757,0.021299777216328114,0.017036546452175227,0.04487576187759274,0.11561632514394403,0.12694540706390844,0.08515764021030203,0.030656040588563638,0.0054415309676388735
1608500000,49835278,59766928,109590092,18726390,5800852,8243388,3869900,729188,2699443,4004251,845373,1829578,1218369,1426282,442264,402383,1142432,210,2227986,2310332,6079827,19035768,5042922,2533764,798972,1752964,9403716,2292367,4760057,1948612,34616,71140815,9758500,22676914,6398722,9044242,36644153,19162894,174826240,Dinagat Islands,1600000000,Region XIII - Caraga,43830151,52497829,96327979,17349083,3394542,7766327,3635290,462364,1615325,2922133,769044,852987,1301287,1011226,2750543,289496,1027479,3711,3253196,2099304,3018557,14061228,4727910,1107480,856605,3705798,5880474,5319648,5091673,1698854,356416,54586921,4979099,12332320,3610063,5904360,33290519,13780580,128483862,Dinagat Islands,1600000000,0.40692298249965225,0.05581827991038416,0.1297111577758579,0.03660046684067563,0.05173274904270663,0.20960327808914725,0.10961108584157618,0.424854298044061,0.03875271899905997,0.09598341618965345,0.02809740417049419,0.04595409811078063,0.25910272684673813,0.10725533763921262,0.3757657376768321,0.1164005145110257,0.1654127022227106,0.07765382587009949,0.014631964127901523,0.05416731095590557,0.08034972735579,0.016963344721383916,0.03671250715206204,0.024447922212854918,0.02861992663109053,0.008874516562343648,0.3958253075605421,0.07744764557165226,0.17719142696998694,0.08294039415926265,0.010548994001868714,0.03685419655524345,0.06666947143303248,0.017546003891248288,0.019461192365045697,0.02968931136011829,0.023071469683049916,0.06275458644894927,0.006732536094209159,0.01911478535420124,3.5136488862201517e-06,0.03727790727340043,0.03865569265999417,0.10172560650933908,0.3185000239597391,0.0843764631837862,0.042394081221641504,0.013368128942481367,0.029330000029447724,0.1573397916653839,0.03835510836360872,0.07964366179235446,0.03260351611178677,0.0005791831897399846,0.005514437558932199,0.01957183791352591,7.068863742917826e-05,0.06196820062787739,0.03998839647254746,0.05749870151773324,0.26784399027243583,0.09005915273182058,0.021095729501499957,0.01631696045945062,0.0705895476172929,0.1120136606029937,0.10133081884205154,0.09698825831445335,0.03236046199167589,0.006789156938280248
1704000000,129731949,139953149,269642481,34217743,22912231,27048719,8257401,2308759,6341917,9995221,2854407,4841305,3506976,4227856,3219414,2341862,2204515,5367,4646913,6881388,8795149,49476522,13322868,8257044,1155423,2846529,20670054,8902567,5573610,4750840,122498,136032770,23201575,50451384,6198850,12746984,56634786,47160933,332427282,Marinduque,1700000000,Region IVB - MIMAROPA,102197249,139184169,241381412,26738438,13340877,17635171,6681729,1774131,3902603,6931363,2398994,2388221,3379239,2749635,14276848,1616716,1851468,1565,7284918,6201949,7154469,41911920,15020136,3271386,2598893,5798036,17651880,13925415,7159281,7389487,346650,115798330,34680255,49835191,4707818,12521057,67209585,38254601,323006837,Marinduque,1700000000,0.40921060744948123,0.06979443702818591,0.15176667720069978,0.018647236059283485,0.03834518010468226,0.17036744294651485,0.14186841921115248,0.35850117315009034,0.10736693787072996,0.15428525124376857,0.014574979414445027,0.03876406182696374,0.20807480616888613,0.11843279032511625,0.2637572568959093,0.1766120926773404,0.20849697555996788,0.06364971052735822,0.01779637951789347,0.048884773942616096,0.07704517720611752,0.022002344233647487,0.03731775431817493,0.02703247755878546,0.032589165834547046,0.024815891727642203,0.2616355945158563,0.13054047081052056,0.17256013417738866,0.06538071293876022,0.017359870420778155,0.038186967244098716,0.06782338142976824,0.023474154377678014,0.02336874058126555,0.033065850921290454,0.026905176283169813,0.13969894629942534,0.016733185474804856,0.01575180705651718,3.834854762717772e-05,0.03320334721443102,0.049169225910022214,0.06284352344226281,0.3535220347203477,0.0951951999307997,0.05899862960568326,0.008255784226762914,0.020339156498722297,0.14769266820855886,0.06361105172417378,0.03982482737848221,0.03394593143452599,0.0008752786262779983,0.011615660111459947,0.013302288710722553,1.1244094865415334e-05,0.05234013359665926,0.04455929898176854,0.051402893385094676,0.30112562586051006,0.10791554892999361,0.02350400928140039,0.018672331908667,0.04165729509079441,0.12682390624468218,0.10005027942509755,0.0514374662825339,0.05309143312124815,0.0024905849745023804
